Altitude,Temperature,Humidity,Pressure,Wind Speed
3194,24.06,38.19237749748427,1049.7556696830543,26.28884349483069
8289,-26.89,34.19664833230404,908.988329235142,2.982497996476451
8540,-29.400000000000006,46.18439463514187,916.6684038679425,26.4423814658458
1358,42.42,42.149822197400354,1083.0287518689354,2.79275521340736
8267,-26.67,63.83191734645193,1009.7326506303556,3.160429004253423
2231,33.69,35.24587043881561,955.822186992422,14.154129707875278
5096,5.039999999999999,57.101720765836475,1098.8439451834147,2.576716888947531
5052,5.479999999999997,30.91306763196885,1022.7513208487575,13.58550840326372
4990,6.100000000000001,30.501334137729774,1061.9304822823435,19.258432958733817
962,46.379999999999995,58.455388248203334,979.5570353510644,29.507215639585386
4488,11.119999999999997,58.174902316554075,987.9052891932776,24.666212877817966
775,48.25,37.21879522490623,1046.516108917306,26.32762149501298
2139,34.61,65.90514926232527,1035.8542452677743,11.00519114017623
7563,-19.629999999999995,33.57077553611894,1092.5591380506885,4.074011449990836
2170,34.3,58.6741180535539,972.1808640434039,27.855517223912802
6805,-12.049999999999997,76.85201600432475,1011.6918714173987,13.65256723697066
7677,-20.769999999999996,78.36571096169064,1091.4284099645295,9.814624611782211
5559,0.4099999999999966,47.58362737786155,1072.3352458082877,12.459917640805163
114,54.86,34.09248980824592,914.8564187550635,14.453875871866321
5839,-2.3900000000000006,49.63998606358034,1021.2964622314321,28.55237267967221
963,46.37,50.84085931687518,1019.8744680393933,27.507182726932882
3567,20.33,32.644821898691184,970.0994997234191,2.0250996968121293
7007,-14.070000000000007,49.47512955658609,992.4627079030896,8.198706711246462
644,49.56,32.75347716870327,1000.7503436726182,18.656239878054517
1513,40.87,53.721916486931335,1036.300954340344,7.982499650666185
5292,3.0799999999999983,75.81899899122931,915.9525086131171,25.189934636580837
2010,35.9,47.579018370100144,905.0227516465206,11.550761396590456
2725,28.75,77.68832739277802,1097.673747924237,19.521185996946205
5573,0.269999999999996,54.65204801995215,1043.0346174642293,15.655808280157716
8473,-28.730000000000004,44.89459361032237,957.9753226863179,22.810536559588318
6682,-10.820000000000007,50.71862950124587,920.443311309997,14.708335916662188
81,55.19,77.93546309606316,989.614506456419,4.1665871920428
6429,-8.290000000000006,72.71295124317044,943.4750458740268,25.34923674641823
3730,18.699999999999996,56.050750674234735,1039.1891013166342,17.881303361462255
5075,5.25,45.67003263545574,929.0791264851653,4.492709825496503
7194,-15.939999999999998,55.77650869141822,963.9931727555966,17.80571094700199
5325,2.75,62.07658326205785,1053.3573005864541,10.329836510087727
1452,41.480000000000004,68.23983450752856,1017.6418697430399,23.422238699642445
5692,-0.9200000000000017,67.79942554137853,1060.2964883015152,21.590620393964368
1540,40.6,42.16064013726798,969.9385734524492,7.52852910505883
3144,24.56,33.299312619352115,1034.890222636649,9.921923381730878
7291,-16.909999999999997,77.85733216583503,1030.0914486204238,22.35554902221818
4063,15.369999999999997,38.970410306344455,915.8980311534151,1.1466394559253312
982,46.18,65.1883954039624,1004.4891901051648,2.68565729548226
7320,-17.200000000000003,42.05350462394805,1066.5900221239958,16.663313579469172
7480,-18.799999999999997,64.96985525426582,1077.4699282874124,9.722339412716844
1284,43.16,73.58060269842159,929.9726612830046,10.38634362969623
945,46.55,31.389336090814957,1013.9335726710635,3.3039434441879156
1508,40.92,38.8551063391665,906.3598643536233,1.96649945808551
4458,11.420000000000002,62.51281378905467,918.5403231407183,27.477166479632917
7136,-15.36,43.974627468841824,992.9430647032523,5.205034367265823
388,52.12,44.813120148824225,1078.2275882064075,10.974821637407928
6791,-11.909999999999997,59.93683843569963,914.7532627467575,22.418592307082108
900,47.0,76.78107331149587,1030.4758592412468,16.204829467522316
4797,8.030000000000001,63.997383904088345,1074.9654971798032,3.582806375321365
1143,44.57,47.69921971237126,1005.6514053714751,19.698845112865467
1075,45.25,53.60277809824565,1079.9650765452568,0.7527422260067929
3508,20.92,34.581988555456206,971.1505631732018,1.2387063029649148
4229,13.71,66.29806958165935,963.7564563019062,20.738076284435245
389,52.11,68.45969094005329,978.7468434356218,10.144308318289774
804,47.96,64.40522322906435,1094.1474330522485,8.983153958886
2124,34.76,73.289562647045,1006.8981275960402,20.22801813124167
1570,40.3,42.953377839621254,1025.9126219352158,13.284573781490476
1961,36.39,50.192931283745494,1077.3827280583876,18.52214243767833
2882,27.18,36.129324483102366,905.6478204674873,16.777786034785734
3672,19.28,43.33946050159794,1051.6142604186302,1.3790015017141943
7065,-14.650000000000006,52.60804393209313,1021.623227427368,0.9868448877392555
2788,28.12,77.79349301693301,1083.235133072267,19.896095496891135
6107,-5.07,52.154994783252775,926.4984964127871,25.237009438069954
6091,-4.910000000000004,48.761986200217,1037.4594387126722,15.067409415641656
6176,-5.759999999999998,62.432276995413744,1077.637200175881,8.61076975348526
163,54.37,62.1612035896188,1097.9690431967051,8.349901665355082
590,50.1,39.13901163342988,1002.0360633321646,7.796534637250692
2377,32.230000000000004,46.759003357697445,996.7712641019677,19.270594512472112
7665,-20.650000000000006,33.6803954623814,920.4274694087042,18.89842010363684
3780,18.199999999999996,71.33023471903252,939.0637403116929,24.199994345106887
4842,7.579999999999998,66.80560914668021,1043.533257554795,7.418996883229304
6377,-7.770000000000003,72.22773747329424,976.9234752707004,10.78830742128329
8374,-27.739999999999995,32.91037721703014,985.206251316557,1.825552226169025
258,53.42,43.97902148097282,1055.2943344382793,22.58017626041538
6799,-11.989999999999995,59.93043355517821,1023.9769427700942,7.418308954722795
3594,20.060000000000002,75.39204017502507,984.3352822837361,28.934044782843745
6585,-9.849999999999994,32.45510767310185,1063.6247287606293,12.045820257659287
2941,26.59,61.59785849352011,908.2385931477667,1.0337573462041227
2426,31.74,34.36853833401727,1098.3335154580836,21.612709119211864
4623,9.769999999999996,70.34703967563023,945.9140697815619,25.62881692040407
8045,-24.450000000000003,78.13019948501532,1074.59938945249,24.812052945552864
1585,40.15,68.5046286637911,960.695653274743,27.33703145508253
5132,4.68,31.709572837529993,1002.1745182359641,22.822239468752542
2227,33.730000000000004,76.61337935855578,1083.019361815428,15.71767850333655
6026,-4.259999999999998,62.70542904049426,908.0431906670161,16.159726782457344
7377,-17.769999999999996,72.59733365706492,934.9362873960629,3.4634758886466175
2101,34.989999999999995,63.47562541668155,1006.4198625151112,18.951178105076075
3696,19.04,41.82338724044451,914.8827045683954,18.306349166365678
4667,9.329999999999998,47.175493111382046,1064.5197564543373,26.206915162067165
1618,39.82,34.61257568484844,1083.2730702490965,19.916840938053227
60,55.4,76.35866355959422,1008.7269255836313,11.321350096097767
4670,9.299999999999997,78.57160136940094,906.8865251980426,23.699555427865466
6557,-9.570000000000007,42.545665747727,984.7853082917371,14.951699347010926
6544,-9.439999999999998,55.320146176342035,1044.830393085902,18.99006479912187
5020,5.799999999999997,40.69620118944957,936.3005625473183,25.392144162305858
1900,37.0,43.548223907401166,1008.6327317298889,22.121593702180288
325,52.75,63.807748749222476,954.2245670363499,25.637894947830517
8260,-26.60000000000001,49.34239926386714,1089.9494491034711,13.93813110415951
8376,-27.760000000000005,40.819589727400285,1069.9469915201146,17.534887618338782
5931,-3.3100000000000023,32.989997142004384,1068.215384713158,16.978606406604925
3599,20.009999999999998,39.217742555006446,1078.9220146544683,10.365021249304833
6548,-9.480000000000004,66.14969274665592,970.3981546067351,13.427561852849735
2558,30.419999999999998,75.24479761780228,968.2011895868279,0.12505611936068473
192,54.08,49.66193918885298,935.3512242789429,15.480934725284577
8566,-29.659999999999997,53.1500220982673,904.3721640520439,9.300221362951648
274,53.26,60.579326045985184,994.8058817624923,2.619501859693557
5981,-3.8100000000000023,37.648234459361205,914.746041991464,16.41153836578448
7024,-14.239999999999995,48.52157047410957,919.1422342636768,3.7795995422706063
1531,40.69,69.39781734578943,1099.1010508282873,18.182396206696524
7393,-17.930000000000007,47.49078920755409,900.4193202344557,17.6099644294567
1989,36.11,49.46147718329232,903.4891898126839,29.68915129512433
706,48.94,52.25822695941879,1019.1950702187738,15.667916053410234
8315,-27.150000000000006,78.29199462679058,1010.4363014239686,8.53483427045763
5315,2.8500000000000014,78.29011944711618,1033.2951644146642,0.1193249764094062
104,54.96,38.05085503462099,901.0383777750422,10.689568506977805
5281,3.1899999999999977,74.23371302375747,984.289519577386,6.876716567675185
189,54.11,52.38552836325532,1012.5719368754172,24.223055067308316
2654,29.46,44.133308657224646,1017.018391197932,2.0593126576438445
2235,33.65,49.98404803939463,938.4737745662292,25.48842419215608
5550,0.5,34.316265425584625,925.0325480186714,19.795537604418726
957,46.43,72.95574773343918,962.1215090510509,3.2676680273179426
8822,-32.22,61.33849473515512,1065.954720323573,11.346061095136369
6670,-10.700000000000003,78.59233232238037,977.3367256848564,10.846541563272915
6658,-10.579999999999998,59.93322961019714,1049.7607593168786,14.676060155845631
2702,28.98,79.46824208952324,960.0942606259523,26.09492055490624
174,54.26,70.82955844350492,978.06798884715,15.168598549158935
7305,-17.049999999999997,35.85361075241718,1072.0895782250625,13.287277145521205
4429,11.71,68.93916180335772,1032.6197128418798,21.715109624199645
5270,3.299999999999997,36.35896748689684,1025.508918067112,8.761251858962666
7661,-20.61,63.670182450642244,985.7894584265078,20.58162502513671
5250,3.5,74.71168754792279,927.858792366515,2.0056679794478605
740,48.6,64.16085816093003,1051.884485829272,24.543760065228515
5986,-3.8599999999999994,49.88921507120358,955.0526350955693,13.553647783864982
3665,19.35,61.89102069713175,1035.0410674606671,1.821396449117677
6457,-8.570000000000007,77.79195930242514,920.122331777465,14.149334335156041
1210,43.9,76.70577586335665,1055.8041490153669,26.98866490990995
7674,-20.739999999999995,65.33676676486894,934.2169258938158,28.255234971207376
2505,30.95,61.626610915569664,1069.20723726575,10.230788243688757
6331,-7.310000000000002,31.30383265022042,1068.9560339599366,18.554183971834426
6242,-6.420000000000002,48.93216081572878,1022.7614040265296,25.99880874963708
1528,40.72,57.82642351059887,907.7021817990545,9.711797395643025
2162,34.379999999999995,78.56110295092802,1093.0146462993257,8.635285637466891
994,46.06,77.40234822822963,1063.1300110837662,27.26135861525099
8442,-28.42,40.30610156373017,951.8631060394299,28.35127254275824
2067,35.33,51.212707308736015,919.5685572545326,8.517523609584416
902,46.980000000000004,74.00565091272425,901.1102067836748,29.13861040070991
771,48.29,47.493993478642956,904.4104704114095,6.793642146260027
3548,20.519999999999996,31.825485739542255,1001.2780471658742,21.491218092573973
1731,38.69,73.41138914378564,1036.2709601013134,19.467294160370376
6830,-12.299999999999997,60.69449050376475,997.8785397727713,15.374005497259377
4291,13.089999999999996,62.742214769982056,974.9968183978715,22.827583311541908
5477,1.2299999999999969,34.59528381387667,900.6140395807291,1.0451256723996216
8222,-26.22,35.03000483256942,1018.9096005329353,7.041999690634757
3065,25.349999999999998,70.09815725126798,1061.7957860455545,1.6117409745784406
1239,43.61,52.211929620419355,1031.2901651180873,0.06633930557208845
4260,13.399999999999999,36.82244490401009,1002.3721142128574,29.99320076670854
